_id,accountId,projectId,date,userId,roleId,teamId,isDeleted,userType,customerId,allocatedMins,softAllocatedMins,hardAllocatedMins,estimatedRevenue,actualRevenue,estimatedMargin,actualMargin,estimatedCost,actualCost,actualProfit,estimatedProfit,estimatedRevenueInProjectCurrency,actualRevenueInProjectCurrency,estimatedMarginInProjectCurrency,actualMarginInProjectCurrency,estimatedCostInProjectCurrency,actualCostInProjectCurrency,actualProfitInProjectCurrency,estimatedProfitInProjectCurrency,billableMinutes,nonBillableMinutes,costRate,billRate,trackedMinutes,utilisation,billableUtilisation,plannedUtilisation,capacityInMinutes,financeType,version,primaryTableMaxVersion._id,primaryTableMaxVersion.version
2024-07-04_325224_USER_ID_75458,16946,325224,07-04-2024,0,75458,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807970538785,2024-07-04_325224_USER_ID_75458,1735232807970538785
2024-07-04_325224_USER_ID_75460,16946,325224,07-04-2024,0,75460,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807970782907,2024-07-04_325224_USER_ID_75460,1735232807970782907
2024-07-04_325224_USER_ID_75462,16946,325224,07-04-2024,0,75462,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807971021260,2024-07-04_325224_USER_ID_75462,1735232807971021260
2024-07-04_327243_275181_75461,16946,327243,07-04-2024,275181,75461,0,0,,195659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,480,TIME_AND_MATERIAL,1733636135268394905,2024-07-04_327243_275181_75461,1733636135268394905
2024-07-05_325224_284088_75458,16946,325224,07-05-2024,284088,75458,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807971255749,2024-07-05_325224_284088_75458,1735232807971255749
2024-07-05_325224_USER_ID_75458,16946,325224,07-05-2024,0,75458,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807971486811,2024-07-05_325224_USER_ID_75458,1735232807971486811
2024-07-05_325224_USER_ID_75460,16946,325224,07-05-2024,0,75460,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807971717041,2024-07-05_325224_USER_ID_75460,1735232807971717041
2024-07-05_325224_USER_ID_75462,16946,325224,07-05-2024,0,75462,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,,1735232807971948534,2024-07-05_325224_USER_ID_75462,1735232807971948534
2024-07-08_325932_279501_75461,16946,325932,07-08-2024,279501,75461,0,0,,148871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,480,FIXED_FEE,1733637540490453626,2024-07-08_325932_279501_75461,1733637540490453626
2024-07-09_319576_284088_75461,16946,319576,07-09-2024,284088,75461,0,0,,148871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0,0.0,0.0,0.0,480,,1733596907994854108,2024-07-09_319576_284088_75461,1733596907994854108
2024-07-22_325932_USER_ID_ROLE_ID,16946,325932,07-22-2024,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,FIXED_FEE,1733637540483179139,2024-07-22_325932_USER_ID_ROLE_ID,1733637540483179139
2024-08-05_342477_306301_75459,16946,342477,08-05-2024,306301,75459,0,0,,201648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,480,TIME_AND_MATERIAL,1733598224035024575,2024-08-05_342477_306301_75459,1733598224035024575
2024-11-18_433135_297489_82412,16946,433135,11-18-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615569868564,2024-11-18_433135_297489_82412,1732550615569868564
2024-11-18_433135_297491_82412,16946,433135,11-18-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610074546848,2024-11-18_433135_297491_82412,1732550610074546848
2024-11-18_433135_297493_82411,16946,433135,11-18-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620791666762,2024-11-18_433135_297493_82411,1732550620791666762
2024-11-19_433135_297489_82412,16946,433135,11-19-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615571277428,2024-11-19_433135_297489_82412,1732550615571277428
2024-11-19_433135_297491_82412,16946,433135,11-19-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610073545489,2024-11-19_433135_297491_82412,1732550610073545489
2024-11-19_433135_297493_82411,16946,433135,11-19-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620790963994,2024-11-19_433135_297493_82411,1732550620790963994
2024-11-20_433135_297489_82412,16946,433135,11-20-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615571046205,2024-11-20_433135_297489_82412,1732550615571046205
2024-11-20_433135_297491_82412,16946,433135,11-20-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615566405975,2024-11-20_433135_297491_82412,1732550615566405975
2024-11-20_433135_297493_82411,16946,433135,11-20-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620790486239,2024-11-20_433135_297493_82411,1732550620790486239
2024-11-21_433135_297489_82412,16946,433135,11-21-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615570102552,2024-11-21_433135_297489_82412,1732550615570102552
2024-11-21_433135_297491_82412,16946,433135,11-21-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615566164039,2024-11-21_433135_297491_82412,1732550615566164039
2024-11-21_433135_297493_82411,16946,433135,11-21-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620792156994,2024-11-21_433135_297493_82411,1732550620792156994
2024-11-22_433135_297489_82412,16946,433135,11-22-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615568648398,2024-11-22_433135_297489_82412,1732550615568648398
2024-11-22_433135_297491_82412,16946,433135,11-22-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610073062067,2024-11-22_433135_297491_82412,1732550610073062067
2024-11-22_433135_297493_82411,16946,433135,11-22-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620792906120,2024-11-22_433135_297493_82411,1732550620792906120
2024-11-25_433135_297489_82412,16946,433135,11-25-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615570338648,2024-11-25_433135_297489_82412,1732550615570338648
2024-11-25_433135_297491_82412,16946,433135,11-25-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615565920050,2024-11-25_433135_297491_82412,1732550615565920050
2024-11-25_433135_297493_82411,16946,433135,11-25-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620790727769,2024-11-25_433135_297493_82411,1732550620790727769
2024-11-26_433135_297489_82412,16946,433135,11-26-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615568897058,2024-11-26_433135_297489_82412,1732550615568897058
2024-11-26_433135_297491_82412,16946,433135,11-26-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610073306547,2024-11-26_433135_297491_82412,1732550610073306547
2024-11-26_433135_297493_82411,16946,433135,11-26-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620791436156,2024-11-26_433135_297493_82411,1732550620791436156
2024-11-27_433135_297489_82412,16946,433135,11-27-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615569634491,2024-11-27_433135_297489_82412,1732550615569634491
2024-11-27_433135_297491_82412,16946,433135,11-27-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610073781395,2024-11-27_433135_297491_82412,1732550610073781395
2024-11-27_433135_297493_82411,16946,433135,11-27-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620792669004,2024-11-27_433135_297493_82411,1732550620792669004
2024-11-28_433135_297489_82412,16946,433135,11-28-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615569152908,2024-11-28_433135_297489_82412,1732550615569152908
2024-11-28_433135_297491_82412,16946,433135,11-28-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610075046596,2024-11-28_433135_297491_82412,1732550610075046596
2024-11-28_433135_297493_82411,16946,433135,11-28-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620793140777,2024-11-28_433135_297493_82411,1732550620793140777
2024-11-29_433135_297489_82412,16946,433135,11-29-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615570574272,2024-11-29_433135_297489_82412,1732550615570574272
2024-11-29_433135_297491_82412,16946,433135,11-29-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610074030973,2024-11-29_433135_297491_82412,1732550610074030973
2024-11-29_433135_297493_82411,16946,433135,11-29-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620792422389,2024-11-29_433135_297493_82411,1732550620792422389
2024-12-02_433135_297489_82412,16946,433135,12-02-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615568142344,2024-12-02_433135_297489_82412,1732550615568142344
2024-12-02_433135_297491_82412,16946,433135,12-02-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610074790802,2024-12-02_433135_297491_82412,1732550610074790802
2024-12-02_433135_297493_82411,16946,433135,12-02-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620789778048,2024-12-02_433135_297493_82411,1732550620789778048
2024-12-03_433135_297489_82412,16946,433135,12-03-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615571533118,2024-12-03_433135_297489_82412,1732550615571533118
2024-12-03_433135_297491_82412,16946,433135,12-03-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615565491658,2024-12-03_433135_297491_82412,1732550615565491658
2024-12-03_433135_297493_82411,16946,433135,12-03-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620790238484,2024-12-03_433135_297493_82411,1732550620790238484
2024-12-04_433135_297489_82412,16946,433135,12-04-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615570807042,2024-12-04_433135_297489_82412,1732550615570807042
2024-12-04_433135_297491_82412,16946,433135,12-04-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615566643476,2024-12-04_433135_297491_82412,1732550615566643476
2024-12-04_433135_297493_82411,16946,433135,12-04-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620791199976,2024-12-04_433135_297493_82411,1732550620791199976
2024-12-05_433135_297489_82412,16946,433135,12-05-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615569396742,2024-12-05_433135_297489_82412,1732550615569396742
2024-12-05_433135_297491_82412,16946,433135,12-05-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610072623338,2024-12-05_433135_297491_82412,1732550610072623338
2024-12-05_433135_297493_82411,16946,433135,12-05-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620791900375,2024-12-05_433135_297493_82411,1732550620791900375
2024-12-06_433135_297489_82412,16946,433135,12-06-2024,297489,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615568404236,2024-12-06_433135_297489_82412,1732550615568404236
2024-12-06_433135_297491_82412,16946,433135,12-06-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550610074292686,2024-12-06_433135_297491_82412,1732550610074292686
2024-12-06_433135_297493_82411,16946,433135,12-06-2024,297493,82411,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550620793392702,2024-12-06_433135_297493_82411,1732550620793392702
2024-12-09_433135_297491_82412,16946,433135,12-09-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615567620922,2024-12-09_433135_297491_82412,1732550615567620922
2024-12-10_433135_297491_82412,16946,433135,12-10-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615566884969,2024-12-10_433135_297491_82412,1732550615566884969
2024-12-11_433135_297491_82412,16946,433135,12-11-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615567120738,2024-12-11_433135_297491_82412,1732550615567120738
2024-12-12_433135_297491_82412,16946,433135,12-12-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615567895563,2024-12-12_433135_297491_82412,1732550615567895563
2024-12-13_433135_297491_82412,16946,433135,12-13-2024,297491,82412,0,0,,200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140,0.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1732550615567351772,2024-12-13_433135_297491_82412,1732550615567351772
2024-09-24_386489_297490_82413,16946,386489,09-24-2024,297490,82413,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1747805228206180710,2024-09-24_386489_297490_82413,1747805228206180710
2024-09-25_386489_297490_82413,16946,386489,09-25-2024,297490,82413,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1747805228340319271,2024-09-25_386489_297490_82413,1747805228340319271
2024-09-30_386489_293237_82411,16946,386489,09-30-2024,293237,82411,0,0,,203883,144.0,0.0,144.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,-336.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,-336.0,0,0,140,0.0,0,0.0,0.0,0.3,480,NON_BILLABLE,1747804769997639166,2024-09-30_386489_293237_82411,1747804769997639166
2024-09-30_386489_297489_82412,16946,386489,09-30-2024,297489,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0,240,140,0.0,240,0.5,0.0,0.0,480,NON_BILLABLE,1747805228327806553,2024-09-30_386489_297489_82412,1747805228327806553
2024-10-01_386489_235382_75461,16946,386489,10-01-2024,235382,75461,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,-210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,-210.0,0.0,0,90,140,0.0,90,0.1875,0.0,0.0,480,NON_BILLABLE,1747805227771697886,2024-10-01_386489_235382_75461,1747805227771697886
2024-10-01_386489_293237_82411,16946,386489,10-01-2024,293237,82411,0,0,,203883,144.0,0.0,144.0,0.0,0.0,0.0,0.0,336.0,385.0,-385.0,-336.0,0.0,0.0,0.0,0.0,336.0,385.0,-385.0,-336.0,0,165,140,0.0,165,0.34375,0.0,0.3,480,NON_BILLABLE,1747805227754450784,2024-10-01_386489_293237_82411,1747805227754450784
2024-10-01_386489_297488_84248,16946,386489,10-01-2024,297488,84248,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1747805228340591312,2024-10-01_386489_297488_84248,1747805228340591312
2024-10-01_386489_297489_82412,16946,386489,10-01-2024,297489,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1747805228204561970,2024-10-01_386489_297489_82412,1747805228204561970
2024-10-01_386489_297491_82412,16946,386489,10-01-2024,297491,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,-980.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,-980.0,0.0,0,420,140,0.0,420,0.875,0.0,0.0,480,NON_BILLABLE,1747805227960604938,2024-10-01_386489_297491_82412,1747805227960604938
2024-10-02_386489_235382_75461,16946,386489,10-02-2024,235382,75461,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,-210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,-210.0,0.0,0,90,140,0.0,90,0.1875,0.0,0.0,480,NON_BILLABLE,1747805227914212396,2024-10-02_386489_235382_75461,1747805227914212396
